date,source_game,target_game,country,ad_impressions,installs
2020-07-16,F,S,IN,39695,42
2020-07-17,F,S,IN,84267,105
2020-07-18,F,S,IN,83269,113
2020-07-19,F,S,IN,94894,117
2020-07-20,F,S,IN,91036,134
2020-07-21,F,S,IN,90377,124
2020-07-22,F,S,IN,83743,116
2020-07-23,F,S,IN,92665,129
2020-07-24,F,S,IN,97626,131
2020-07-25,F,S,IN,104071,119
2020-07-26,F,S,IN,108217,140
2020-07-27,F,S,IN,133108,133
2020-07-28,F,S,IN,109051,137
2020-07-29,F,S,IN,101002,115
2020-07-30,F,S,IN,98512,119
2020-07-31,F,S,IN,102599,124
2020-07-01,F,T,IN,7500,275
2020-07-02,F,T,IN,4711,233
2020-07-03,F,T,IN,4886,217
2020-07-04,F,T,IN,4715,210
2020-07-05,F,T,IN,5535,189
2020-07-06,F,T,IN,6888,244
2020-07-07,F,T,IN,6650,251
2020-07-08,F,T,IN,4493,168
2020-07-09,F,T,IN,3593,137
2020-07-10,F,T,IN,3975,139
2020-07-11,F,T,IN,3211,120
2020-07-12,F,T,IN,3229,127
2020-07-13,F,T,IN,1907,70
2020-07-14,F,T,IN,1421,54
2020-07-15,F,T,IN,2200,89
2020-07-16,F,T,IN,2391,84
2020-07-17,F,T,IN,1821,73
2020-07-18,F,T,IN,2033,82
2020-07-19,F,T,IN,2451,82
2020-07-20,F,T,IN,1893,77
2020-07-21,F,T,IN,2117,78
2020-07-22,F,T,IN,2100,73
2020-07-23,F,T,IN,1882,79
2020-07-24,F,T,IN,1833,74
2020-07-25,F,T,IN,1768,70
2020-07-26,F,T,IN,1803,65
2020-07-27,F,T,IN,1933,71
2020-07-28,F,T,IN,2052,77
2020-07-29,F,T,IN,2204,81
2020-07-30,F,T,IN,2342,77
2020-07-31,F,T,IN,2440,90
2020-07-01,G,K,IN,72901,1716
2020-07-02,G,K,IN,66961,1922
2020-07-03,G,K,IN,75571,1932
2020-07-04,G,K,IN,73903,1745
2020-07-05,G,K,IN,67554,1326
2020-07-06,G,K,IN,4476,224
2020-07-07,G,K,IN,2289,86
2020-07-08,G,K,IN,1442,52
2020-07-09,G,K,IN,943,34
2020-07-10,G,K,IN,611,24
2020-07-11,G,K,IN,345,17
2020-07-12,G,K,IN,145,6
2020-07-13,G,K,IN,76,2
2020-07-14,G,K,IN,81,2
2020-07-15,G,K,IN,271,5
2020-07-16,G,K,IN,190,5
2020-07-17,G,K,IN,140,4
2020-07-18,G,K,IN,217,6
2020-07-19,G,K,IN,110,4
2020-07-20,G,K,IN,61,2
2020-07-21,G,K,IN,69,3
2020-07-22,G,K,IN,54,2
2020-07-23,G,K,IN,25556,293
2020-07-24,G,K,IN,30072,482
2020-07-25,G,K,IN,3222,119
2020-07-26,G,K,IN,7674,157
2020-07-27,G,K,IN,3206,85
2020-07-28,G,K,IN,2166,58
2020-07-29,G,K,IN,244,7
2020-07-30,G,K,IN,153,5
2020-07-31,G,K,IN,87,2
2020-07-01,G,L,IN,33669,112
2020-07-02,G,L,IN,256193,485
2020-07-03,G,L,IN,269822,561
2020-07-04,G,L,IN,233609,435
2020-07-05,G,L,IN,70502,144
2020-07-06,G,L,IN,216291,400
2020-07-07,G,L,IN,243496,467
2020-07-08,G,L,IN,254215,442
2020-07-09,G,L,IN,226060,384
2020-07-10,G,L,IN,55178,82
2020-07-11,G,L,IN,21742,50
2020-07-12,G,L,IN,14756,32
2020-07-13,G,L,IN,64159,104
2020-07-14,G,L,IN,61228,105
2020-07-15,G,L,IN,13233,30
2020-07-16,G,L,IN,48989,65
2020-07-17,G,L,IN,106290,140
2020-07-18,G,L,IN,112611,168
2020-07-19,G,L,IN,114123,145
2020-07-20,G,L,IN,94778,143
2020-07-21,G,L,IN,81964,118
2020-07-22,G,L,IN,98397,147
2020-07-23,G,L,IN,99422,126
2020-07-24,G,L,IN,110468,141
2020-07-25,G,L,IN,94002,133
2020-07-26,G,L,IN,89835,136
2020-07-27,G,L,IN,88914,116
2020-07-28,G,L,IN,80231,115
2020-07-29,G,L,IN,74977,98
2020-07-30,G,L,IN,72070,94
2020-07-31,G,L,IN,59387,98
2020-07-01,G,M,IN,176,16
2020-07-02,G,M,IN,531,39
2020-07-03,G,M,IN,2425,181
2020-07-04,G,M,IN,7386,521
2020-07-05,G,M,IN,5940,467
2020-07-06,G,M,IN,5546,424
2020-07-07,G,M,IN,6684,525
2020-07-08,G,M,IN,6442,522
2020-07-09,G,M,IN,6037,532
2020-07-10,G,M,IN,6747,517
2020-07-11,G,M,IN,6730,466
2020-07-12,G,M,IN,7385,496
2020-07-13,G,M,IN,6034,474
2020-07-14,G,M,IN,5158,366
2020-07-15,G,M,IN,7010,494
2020-07-16,G,M,IN,6283,399
2020-07-17,G,M,IN,5664,420
2020-07-18,G,M,IN,5650,392
2020-07-19,G,M,IN,5063,351
2020-07-20,G,M,IN,5044,322
2020-07-21,G,M,IN,4025,282
2020-07-22,G,M,IN,3294,257
2020-07-23,G,M,IN,4098,305
2020-07-24,G,M,IN,4930,346
2020-07-25,G,M,IN,5170,354
2020-07-26,G,M,IN,6142,427
2020-07-27,G,M,IN,4948,339
2020-07-28,G,M,IN,4456,284
2020-07-29,G,M,IN,4051,255
2020-07-30,G,M,IN,3216,227
2020-07-31,G,M,IN,3192,237
2020-07-01,G,N,IN,349,6
2020-07-02,G,N,IN,641,16
2020-07-03,G,N,IN,2191,66
2020-07-04,G,N,IN,1228,38
2020-07-05,G,N,IN,1461,39
2020-07-06,G,N,IN,4401,116
2020-07-07,G,N,IN,7814,232
2020-07-08,G,N,IN,5458,191
2020-07-09,G,N,IN,2780,94
2020-07-10,G,N,IN,4933,142
2020-07-11,G,N,IN,3945,116
2020-07-12,G,N,IN,4905,133
2020-07-13,G,N,IN,3514,113
2020-07-14,G,N,IN,3856,88
2020-07-15,G,N,IN,5074,144
2020-07-16,G,N,IN,6260,154
2020-07-17,G,N,IN,4933,116
2020-07-18,G,N,IN,6555,144
2020-07-19,G,N,IN,6616,173
2020-07-20,G,N,IN,5846,152
2020-07-21,G,N,IN,8100,190
2020-07-22,G,N,IN,5750,166
2020-07-23,G,N,IN,7680,228
2020-07-24,G,N,IN,7819,258
2020-07-25,G,N,IN,6984,213
2020-07-26,G,N,IN,8191,235
2020-07-27,G,N,IN,34844,735
2020-07-28,G,N,IN,8797,320
2020-07-29,G,N,IN,4877,127
2020-07-30,G,N,IN,4459,119
2020-07-31,G,N,IN,6724,159
2020-07-01,G,O,IN,561,30
2020-07-02,G,O,IN,524,33
2020-07-03,G,O,IN,484,30
2020-07-04,G,O,IN,752,40
2020-07-05,G,O,IN,671,35
2020-07-06,G,O,IN,763,38
2020-07-07,G,O,IN,700,38
2020-07-08,G,O,IN,846,42
2020-07-09,G,O,IN,617,34
2020-07-10,G,O,IN,716,37
2020-07-11,G,O,IN,2439,97
2020-07-12,G,O,IN,27080,1188
2020-07-13,G,O,IN,12849,655
2020-07-14,G,O,IN,15774,786
2020-07-15,G,O,IN,22354,1074
2020-07-16,G,O,IN,22956,1120
2020-07-17,G,O,IN,19995,943
2020-07-18,G,O,IN,22198,944
2020-07-19,G,O,IN,28797,1210
2020-07-20,G,O,IN,17617,961
2020-07-21,G,O,IN,1115,188
2020-07-22,G,O,IN,675,91
2020-07-23,G,O,IN,582,65
2020-07-24,G,O,IN,691,55
2020-07-25,G,O,IN,2880,108
2020-07-26,G,O,IN,3196,126
2020-07-27,G,O,IN,2713,106
2020-07-28,G,O,IN,2029,83
2020-07-29,G,O,IN,1640,73
2020-07-30,G,O,IN,1754,72
2020-07-31,G,O,IN,1451,57
2020-07-01,G,P,IN,6554,131
2020-07-02,G,P,IN,9981,170
2020-07-03,G,P,IN,11059,184
2020-07-04,G,P,IN,8828,149
2020-07-05,G,P,IN,12860,194
2020-07-06,G,P,IN,11999,204
2020-07-07,G,P,IN,14881,226
2020-07-08,G,P,IN,15860,253
2020-07-09,G,P,IN,13230,218
2020-07-10,G,P,IN,20671,273
2020-07-11,G,P,IN,20363,301
2020-07-12,G,P,IN,17083,251
2020-07-13,G,P,IN,13804,225
2020-07-14,G,P,IN,16159,251
2020-07-15,G,P,IN,15189,230
2020-07-16,G,P,IN,13816,189
2020-07-17,G,P,IN,17029,245
2020-07-18,G,P,IN,19954,265
2020-07-19,G,P,IN,21874,304
2020-07-20,G,P,IN,21621,279
2020-07-21,G,P,IN,18079,274
2020-07-22,G,P,IN,19133,263
2020-07-23,G,P,IN,19015,273
2020-07-24,G,P,IN,20302,298
2020-07-25,G,P,IN,15306,242
2020-07-26,G,P,IN,16697,233
2020-07-27,G,P,IN,9082,166
2020-07-28,G,P,IN,7120,131
2020-07-29,G,P,IN,10074,147
2020-07-30,G,P,IN,8493,132
2020-07-31,G,P,IN,7335,110
2020-07-01,G,Q,IN,23,2
2020-07-02,G,Q,IN,30,2
2020-07-03,G,Q,IN,41,2
2020-07-04,G,Q,IN,7170,229
2020-07-05,G,Q,IN,5029,225
2020-07-06,G,Q,IN,6887,279
2020-07-07,G,Q,IN,8858,319
2020-07-08,G,Q,IN,9611,336
2020-07-09,G,Q,IN,7982,293
2020-07-10,G,Q,IN,8899,540
2020-07-11,G,Q,IN,10006,326
2020-07-12,G,Q,IN,10054,352
2020-07-13,G,Q,IN,6926,239
2020-07-14,G,Q,IN,6483,216
2020-07-15,G,Q,IN,6288,208
2020-07-16,G,Q,IN,6797,209
2020-07-17,G,Q,IN,5421,176
2020-07-18,G,Q,IN,5749,167
2020-07-19,G,Q,IN,7199,218
2020-07-20,G,Q,IN,5672,172
2020-07-21,G,Q,IN,4854,153
2020-07-22,G,Q,IN,4918,154
2020-07-23,G,Q,IN,4499,153
2020-07-24,G,Q,IN,7602,202
2020-07-25,G,Q,IN,6014,190
2020-07-26,G,Q,IN,7194,209
2020-07-27,G,Q,IN,5370,166
2020-07-28,G,Q,IN,2832,104
2020-07-29,G,Q,IN,3647,105
2020-07-30,G,Q,IN,3260,95
2020-07-31,G,Q,IN,2761,87
2020-07-01,G,R,IN,4640,105
2020-07-02,G,R,IN,3693,76
2020-07-03,G,R,IN,2622,61
2020-07-04,G,R,IN,2532,63
2020-07-05,G,R,IN,2535,54
2020-07-06,G,R,IN,1986,49
2020-07-07,G,R,IN,1789,45
2020-07-08,G,R,IN,2006,43
2020-07-09,G,R,IN,1686,38
2020-07-10,G,R,IN,1978,37
2020-07-11,G,R,IN,3642,63
2020-07-12,G,R,IN,3645,49
2020-07-13,G,R,IN,2060,41
2020-07-14,G,R,IN,2710,49
2020-07-15,G,R,IN,3036,51
2020-07-16,G,R,IN,2544,45
2020-07-17,G,R,IN,1928,35
2020-07-18,G,R,IN,1848,30
2020-07-19,G,R,IN,1440,24
2020-07-20,G,R,IN,1573,32
2020-07-21,G,R,IN,2078,36
2020-07-22,G,R,IN,1420,28
2020-07-23,G,R,IN,1327,28
2020-07-24,G,R,IN,2344,38
2020-07-25,G,R,IN,32947,389
2020-07-26,G,R,IN,37616,574
2020-07-27,G,R,IN,44510,648
2020-07-28,G,R,IN,41345,659
2020-07-29,G,R,IN,34804,573
2020-07-30,G,R,IN,48574,758
2020-07-31,G,R,IN,50124,753
2020-07-01,G,S,IN,723,30
2020-07-02,G,S,IN,1360,44
2020-07-03,G,S,IN,1621,57
2020-07-04,G,S,IN,1354,45
2020-07-05,G,S,IN,1327,41
2020-07-06,G,S,IN,1526,58
2020-07-07,G,S,IN,2847,88
2020-07-08,G,S,IN,3376,102
2020-07-09,G,S,IN,3224,106
2020-07-10,G,S,IN,2958,61
2020-07-11,G,S,IN,2174,95
2020-07-12,G,S,IN,2446,94
2020-07-13,G,S,IN,6043,169
2020-07-14,G,S,IN,8115,243
2020-07-15,G,S,IN,6824,235
2020-07-16,G,S,IN,4645,148
2020-07-17,G,S,IN,2203,91
2020-07-18,G,S,IN,4475,160
2020-07-19,G,S,IN,6501,209
2020-07-20,G,S,IN,6864,206
2020-07-21,G,S,IN,6333,198
2020-07-22,G,S,IN,5674,143
2020-07-23,G,S,IN,8699,243
2020-07-24,G,S,IN,9278,294
2020-07-25,G,S,IN,10812,305
2020-07-26,G,S,IN,12463,337
2020-07-27,G,S,IN,12357,313
2020-07-28,G,S,IN,10970,286
2020-07-29,G,S,IN,12819,315
2020-07-30,G,S,IN,14486,327
2020-07-31,G,S,IN,14403,344
2020-07-01,G,T,IN,8008,377
2020-07-02,G,T,IN,7395,341
2020-07-03,G,T,IN,6214,322
2020-07-04,G,T,IN,5466,285
2020-07-05,G,T,IN,5579,247
2020-07-06,G,T,IN,4408,174
2020-07-07,G,T,IN,4094,150
2020-07-08,G,T,IN,3814,156
2020-07-09,G,T,IN,3575,144
2020-07-10,G,T,IN,2534,125
2020-07-11,G,T,IN,2709,116
2020-07-12,G,T,IN,3048,162
2020-07-13,G,T,IN,2612,129
2020-07-14,G,T,IN,2519,132
2020-07-15,G,T,IN,3323,152
2020-07-16,G,T,IN,5039,204
2020-07-17,G,T,IN,4434,175
2020-07-18,G,T,IN,3497,152
2020-07-19,G,T,IN,3428,150
2020-07-20,G,T,IN,2757,125
2020-07-21,G,T,IN,1881,106
2020-07-22,G,T,IN,2415,105
2020-07-23,G,T,IN,2604,119
2020-07-24,G,T,IN,3333,142
2020-07-25,G,T,IN,3308,162
2020-07-26,G,T,IN,4737,225
2020-07-27,G,T,IN,3147,157
2020-07-28,G,T,IN,3378,157
2020-07-29,G,T,IN,2927,148
2020-07-30,G,T,IN,3259,158
2020-07-31,G,T,IN,3155,148
2020-07-01,H,K,IN,2731,108
2020-07-02,H,K,IN,2176,110
2020-07-03,H,K,IN,2632,120
2020-07-04,H,K,IN,2832,126
2020-07-05,H,K,IN,2817,113
2020-07-06,H,K,IN,2955,99
2020-07-07,H,K,IN,1569,78
2020-07-08,H,K,IN,1121,55
2020-07-09,H,K,IN,1379,69
2020-07-10,H,K,IN,1857,77
2020-07-11,H,K,IN,1678,86
2020-07-12,H,K,IN,2293,105
2020-07-13,H,K,IN,1206,77
2020-07-14,H,K,IN,1142,60
2020-07-15,H,K,IN,1150,64
2020-07-16,H,K,IN,1146,60
2020-07-17,H,K,IN,1291,66
2020-07-18,H,K,IN,1380,79
2020-07-19,H,K,IN,1405,85
2020-07-20,H,K,IN,1447,74
2020-07-21,H,K,IN,1335,79
2020-07-22,H,K,IN,1397,70
2020-07-23,H,K,IN,1219,73
2020-07-24,H,K,IN,1498,73
2020-07-25,H,K,IN,1357,78
2020-07-26,H,K,IN,1785,90
2020-07-27,H,K,IN,1509,75
2020-07-28,H,K,IN,1352,72
2020-07-29,H,K,IN,1156,60
2020-07-30,H,K,IN,1165,72
2020-07-31,H,K,IN,1384,73
2020-07-01,H,L,IN,13029,106
2020-07-02,H,L,IN,17020,151
2020-07-03,H,L,IN,17987,146
2020-07-04,H,L,IN,18268,146
2020-07-05,H,L,IN,21229,171
2020-07-06,H,L,IN,20581,162
2020-07-07,H,L,IN,20538,158
2020-07-08,H,L,IN,20413,151
2020-07-09,H,L,IN,17602,131
2020-07-10,H,L,IN,9250,52
2020-07-11,H,L,IN,1621,31
2020-07-12,H,L,IN,2216,26
2020-07-13,H,L,IN,5430,46
2020-07-14,H,L,IN,11494,95
2020-07-15,H,L,IN,11017,94
2020-07-16,H,L,IN,13079,103
2020-07-17,H,L,IN,12372,105
2020-07-18,H,L,IN,16605,125
2020-07-19,H,L,IN,16963,146
2020-07-20,H,L,IN,16381,136
2020-07-21,H,L,IN,12180,123
2020-07-22,H,L,IN,10919,100
2020-07-23,H,L,IN,11876,100
2020-07-24,H,L,IN,13045,116
2020-07-25,H,L,IN,13619,120
2020-07-26,H,L,IN,14739,113
2020-07-27,H,L,IN,9607,96
2020-07-28,H,L,IN,11809,102
2020-07-29,H,L,IN,10520,103
2020-07-30,H,L,IN,9982,92
2020-07-31,H,L,IN,7676,80
2020-07-01,H,M,IN,12052,59
2020-07-02,H,M,IN,6805,27
2020-07-03,H,M,IN,20634,93
2020-07-04,H,M,IN,17503,110
2020-07-05,H,M,IN,12991,49
2020-07-06,H,M,IN,5916,23
2020-07-07,H,M,IN,15933,69
2020-07-08,H,M,IN,13815,49
2020-07-09,H,M,IN,18000,53
2020-07-10,H,M,IN,24050,79
2020-07-11,H,M,IN,4984,44
2020-07-12,H,M,IN,11793,60
2020-07-13,H,M,IN,22365,77
2020-07-14,H,M,IN,20806,92
2020-07-15,H,M,IN,81143,200
2020-07-16,H,M,IN,100157,227
2020-07-17,H,M,IN,61899,226
2020-07-18,H,M,IN,67888,243
2020-07-19,H,M,IN,83829,275
2020-07-20,H,M,IN,155227,338
2020-07-21,H,M,IN,77304,266
2020-07-22,H,M,IN,44945,163
2020-07-23,H,M,IN,19027,127
2020-07-24,H,M,IN,5999,44
2020-07-25,H,M,IN,3047,20
2020-07-26,H,M,IN,1972,13
2020-07-27,H,M,IN,1039,5
2020-07-28,H,M,IN,450,3
2020-07-29,H,M,IN,156,0
2020-07-30,H,M,IN,43,0
2020-07-31,H,M,IN,1,0
2020-07-01,H,N,IN,1697,36
2020-07-02,H,N,IN,1304,31
2020-07-03,H,N,IN,1339,24
2020-07-04,H,N,IN,1037,22
2020-07-05,H,N,IN,907,21
2020-07-06,H,N,IN,838,12
2020-07-07,H,N,IN,1043,21
2020-07-08,H,N,IN,1162,24
2020-07-09,H,N,IN,746,13
2020-07-10,H,N,IN,239,6
2020-07-11,H,N,IN,1,1
2020-07-12,H,N,IN,529,10
2020-07-13,H,N,IN,811,16
2020-07-14,H,N,IN,951,15
2020-07-15,H,N,IN,967,20
2020-07-16,H,N,IN,1041,22
2020-07-17,H,N,IN,543,10
2020-07-18,H,N,IN,991,17
2020-07-19,H,N,IN,1141,21
2020-07-20,H,N,IN,957,22
2020-07-21,H,N,IN,895,18
2020-07-22,H,N,IN,1690,56
2020-07-23,H,N,IN,8669,380
2020-07-24,H,N,IN,11661,609
2020-07-25,H,N,IN,7047,375
2020-07-26,H,N,IN,2266,64
2020-07-27,H,N,IN,1969,55
2020-07-28,H,N,IN,3965,130
2020-07-29,H,N,IN,8250,279
2020-07-30,H,N,IN,8050,336
2020-07-31,H,N,IN,4155,209
2020-07-01,H,O,IN,2517,146
2020-07-02,H,O,IN,2411,135
2020-07-03,H,O,IN,2378,150
2020-07-04,H,O,IN,1844,120
2020-07-05,H,O,IN,1960,130
2020-07-06,H,O,IN,2214,134
2020-07-07,H,O,IN,1920,121
2020-07-08,H,O,IN,2166,126
2020-07-09,H,O,IN,2041,127
2020-07-10,H,O,IN,2139,131
2020-07-11,H,O,IN,2660,146
2020-07-12,H,O,IN,2574,141
2020-07-13,H,O,IN,2123,111
2020-07-14,H,O,IN,2017,119
2020-07-15,H,O,IN,2691,145
2020-07-16,H,O,IN,2335,143
2020-07-17,H,O,IN,2373,151
2020-07-18,H,O,IN,3034,150
2020-07-19,H,O,IN,2986,161
2020-07-20,H,O,IN,2525,158
2020-07-21,H,O,IN,2677,153
2020-07-22,H,O,IN,2675,175
2020-07-23,H,O,IN,2408,150
2020-07-24,H,O,IN,2465,166
2020-07-25,H,O,IN,2814,151
2020-07-26,H,O,IN,2418,152
2020-07-27,H,O,IN,1725,127
2020-07-28,H,O,IN,2351,148
2020-07-29,H,O,IN,2677,148
2020-07-30,H,O,IN,2036,155
2020-07-31,H,O,IN,2092,142
2020-07-01,H,P,IN,22797,412
2020-07-02,H,P,IN,4655,138
2020-07-03,H,P,IN,4490,68
2020-07-04,H,P,IN,8592,170
2020-07-05,H,P,IN,8790,182
2020-07-06,H,P,IN,8067,164
2020-07-07,H,P,IN,8418,171
2020-07-08,H,P,IN,5741,137
2020-07-09,H,P,IN,6300,115
2020-07-10,H,P,IN,6359,136
2020-07-11,H,P,IN,7437,143
2020-07-12,H,P,IN,7480,142
2020-07-13,H,P,IN,5399,115
2020-07-14,H,P,IN,5379,103
2020-07-15,H,P,IN,5295,110
2020-07-16,H,P,IN,5412,121
2020-07-17,H,P,IN,5656,152
2020-07-18,H,P,IN,6517,128
2020-07-19,H,P,IN,6178,132
2020-07-20,H,P,IN,2868,82
2020-07-21,H,P,IN,6144,116
2020-07-22,H,P,IN,5838,131
2020-07-23,H,P,IN,6761,138
2020-07-24,H,P,IN,6118,139
2020-07-25,H,P,IN,6249,130
2020-07-26,H,P,IN,6564,155
2020-07-27,H,P,IN,5960,121
2020-07-28,H,P,IN,6128,148
2020-07-29,H,P,IN,6041,155
2020-07-30,H,P,IN,6272,167
2020-07-31,H,P,IN,6780,144
2020-07-01,H,Q,IN,3243,84
2020-07-02,H,Q,IN,2922,76
2020-07-03,H,Q,IN,2743,88
2020-07-04,H,Q,IN,2506,73
2020-07-05,H,Q,IN,2908,66
2020-07-06,H,Q,IN,2564,58
2020-07-07,H,Q,IN,2109,52
2020-07-08,H,Q,IN,2239,46
2020-07-09,H,Q,IN,1793,39
2020-07-10,H,Q,IN,1788,85
2020-07-11,H,Q,IN,1824,46
2020-07-12,H,Q,IN,1979,53
2020-07-13,H,Q,IN,2248,62
2020-07-14,H,Q,IN,2880,77
2020-07-15,H,Q,IN,4309,124
2020-07-16,H,Q,IN,4425,130
2020-07-17,H,Q,IN,4734,118
2020-07-18,H,Q,IN,5429,118
2020-07-19,H,Q,IN,4747,129
2020-07-20,H,Q,IN,4517,117
2020-07-21,H,Q,IN,4560,116
2020-07-22,H,Q,IN,3926,105
2020-07-23,H,Q,IN,4247,105
2020-07-24,H,Q,IN,4564,113
2020-07-25,H,Q,IN,3861,92
2020-07-26,H,Q,IN,4623,113
2020-07-27,H,Q,IN,2602,68
2020-07-28,H,Q,IN,2063,51
2020-07-29,H,Q,IN,2094,57
2020-07-30,H,Q,IN,2104,55
2020-07-31,H,Q,IN,1260,40
2020-07-01,H,R,IN,1264,56
2020-07-02,H,R,IN,1124,49
2020-07-03,H,R,IN,1235,52
2020-07-04,H,R,IN,1046,46
2020-07-05,H,R,IN,1403,59
2020-07-06,H,R,IN,1177,53
2020-07-07,H,R,IN,1120,52
2020-07-08,H,R,IN,1322,60
2020-07-09,H,R,IN,1238,56
2020-07-10,H,R,IN,1305,55
2020-07-11,H,R,IN,1128,47
2020-07-12,H,R,IN,1416,63
2020-07-13,H,R,IN,3447,102
2020-07-14,H,R,IN,3908,129
2020-07-15,H,R,IN,3902,136
2020-07-16,H,R,IN,3327,134
2020-07-17,H,R,IN,2741,111
2020-07-18,H,R,IN,2370,108
2020-07-19,H,R,IN,3058,114
2020-07-20,H,R,IN,2488,95
2020-07-21,H,R,IN,3236,129
2020-07-22,H,R,IN,3215,108
2020-07-23,H,R,IN,3072,109
2020-07-24,H,R,IN,2626,99
2020-07-25,H,R,IN,2347,106
2020-07-26,H,R,IN,2907,109
2020-07-27,H,R,IN,2499,90
2020-07-28,H,R,IN,2988,108
2020-07-29,H,R,IN,2898,122
2020-07-30,H,R,IN,2911,92
2020-07-31,H,R,IN,2736,113
2020-07-01,H,S,IN,13531,145
2020-07-02,H,S,IN,12074,129
2020-07-03,H,S,IN,13621,134
2020-07-04,H,S,IN,9522,121
2020-07-05,H,S,IN,12797,138
2020-07-06,H,S,IN,16285,183
2020-07-07,H,S,IN,13074,161
2020-07-08,H,S,IN,12098,120
2020-07-09,H,S,IN,13270,129
2020-07-10,H,S,IN,12502,77
2020-07-11,H,S,IN,11476,133
2020-07-12,H,S,IN,13351,139
2020-07-13,H,S,IN,9889,110
2020-07-14,H,S,IN,9214,102
2020-07-15,H,S,IN,8464,100
2020-07-16,H,S,IN,9955,109
2020-07-17,H,S,IN,8626,98
2020-07-18,H,S,IN,8404,95
2020-07-19,H,S,IN,10376,106
2020-07-20,H,S,IN,9745,109
2020-07-21,H,S,IN,9299,110
2020-07-22,H,S,IN,8172,95
2020-07-23,H,S,IN,9013,106
2020-07-24,H,S,IN,7115,77
2020-07-25,H,S,IN,24289,260
2020-07-26,H,S,IN,49710,586
2020-07-27,H,S,IN,35263,427
2020-07-28,H,S,IN,27821,378
2020-07-29,H,S,IN,10340,148
2020-07-30,H,S,IN,13366,133
2020-07-31,H,S,IN,13041,146
2020-07-01,H,T,IN,2466,106
2020-07-02,H,T,IN,2720,132
2020-07-03,H,T,IN,3191,142
2020-07-04,H,T,IN,2134,105
2020-07-05,H,T,IN,2350,122
2020-07-06,H,T,IN,4329,201
2020-07-07,H,T,IN,5102,231
2020-07-08,H,T,IN,2895,179
2020-07-09,H,T,IN,2706,140
2020-07-10,H,T,IN,2849,121
2020-07-11,H,T,IN,2769,139
2020-07-12,H,T,IN,3316,179
2020-07-13,H,T,IN,1798,94
2020-07-14,H,T,IN,1387,70
2020-07-15,H,T,IN,1829,82
2020-07-16,H,T,IN,1729,74
2020-07-17,H,T,IN,2055,82
2020-07-18,H,T,IN,2411,114
2020-07-19,H,T,IN,2192,100
2020-07-20,H,T,IN,2612,110
2020-07-21,H,T,IN,2753,128
2020-07-22,H,T,IN,2383,117
2020-07-23,H,T,IN,3452,136
2020-07-24,H,T,IN,2457,115
2020-07-25,H,T,IN,2319,118
2020-07-26,H,T,IN,2252,107
2020-07-27,H,T,IN,1783,91
2020-07-28,H,T,IN,1852,94
2020-07-29,H,T,IN,2064,106
2020-07-30,H,T,IN,1977,114
2020-07-31,H,T,IN,1886,100
2020-07-01,I,K,IN,3344,56
2020-07-02,I,K,IN,2635,45
2020-07-03,I,K,IN,2502,41
2020-07-04,I,K,IN,2995,43
2020-07-05,I,K,IN,3037,56
2020-07-06,I,K,IN,2749,39
2020-07-07,I,K,IN,2713,37
2020-07-08,I,K,IN,2880,38
2020-07-09,I,K,IN,2809,48
2020-07-10,I,K,IN,3592,47
2020-07-11,I,K,IN,3936,60
2020-07-12,I,K,IN,4303,59
2020-07-13,I,K,IN,2586,46
2020-07-14,I,K,IN,2716,47
2020-07-15,I,K,IN,2614,41
2020-07-16,I,K,IN,3059,39
2020-07-17,I,K,IN,3043,44
2020-07-18,I,K,IN,3979,63
2020-07-19,I,K,IN,4365,61
2020-07-20,I,K,IN,3423,45
2020-07-21,I,K,IN,2947,36
2020-07-22,I,K,IN,2483,49
2020-07-23,I,K,IN,2141,41
2020-07-24,I,K,IN,2225,51
2020-07-25,I,K,IN,3738,51
2020-07-26,I,K,IN,3644,69
2020-07-27,I,K,IN,3107,48
2020-07-28,I,K,IN,2740,49
2020-07-29,I,K,IN,2097,35
2020-07-30,I,K,IN,2372,36
2020-07-31,I,K,IN,1519,27
2020-07-01,I,L,IN,691,57
2020-07-02,I,L,IN,687,58
2020-07-03,I,L,IN,610,62
2020-07-04,I,L,IN,753,45
2020-07-05,I,L,IN,655,49
2020-07-06,I,L,IN,786,74
2020-07-07,I,L,IN,868,53
2020-07-08,I,L,IN,1096,78
2020-07-09,I,L,IN,657,61
2020-07-10,I,L,IN,741,34
2020-07-11,I,L,IN,935,80
2020-07-12,I,L,IN,846,68
2020-07-13,I,L,IN,1649,113
2020-07-14,I,L,IN,1208,87
2020-07-15,I,L,IN,1041,78
2020-07-16,I,L,IN,816,77
2020-07-17,I,L,IN,719,57
2020-07-18,I,L,IN,720,53
2020-07-19,I,L,IN,1390,76
2020-07-20,I,L,IN,1329,96
2020-07-21,I,L,IN,1029,89
2020-07-22,I,L,IN,947,75
2020-07-23,I,L,IN,1013,65
2020-07-24,I,L,IN,1484,94
2020-07-25,I,L,IN,1294,109
2020-07-26,I,L,IN,1938,101
2020-07-27,I,L,IN,1000,74
2020-07-28,I,L,IN,736,58
2020-07-29,I,L,IN,744,68
2020-07-30,I,L,IN,857,65
2020-07-31,I,L,IN,647,47
2020-07-01,I,M,IN,4107,157
2020-07-02,I,M,IN,3292,120
2020-07-03,I,M,IN,3893,173
2020-07-04,I,M,IN,4216,118
2020-07-05,I,M,IN,4125,126
2020-07-06,I,M,IN,4634,151
